Time(s),CH0,CH1,CH2
0.0048000000000000004,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0049,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.005,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0051,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.005200000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0053,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0054,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0055000000000000005,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0056,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0057,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0058000000000000005,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0059,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.006,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0061,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.006200000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0063,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0064,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.006500000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0066,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0067,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0068000000000000005,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.006900000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.007,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0071,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.007200000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0073,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0074,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.007500000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0076,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0077,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0078000000000000005,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0079,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.008,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0081,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0082,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0083,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.008400000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0085,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0086,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.008700000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0088,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0089,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.009000000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0091,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0092,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.009300000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0094,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0095,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.009600000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0097,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0098,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0099,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.01,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.010100000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0102,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0103,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.010400000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0105,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0106,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.010700000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0108,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0109,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.011000000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0111,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0112,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.011300000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0114,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0115,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.011600000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0117,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0118,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0119,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.012,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.012100000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0122,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0123,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.012400000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0125,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0126,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.012700000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0128,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0129,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.013000000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0131,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0132,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.013300000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0134,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0135,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.013600000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0137,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.013800000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.013900000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.014,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.014100000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0142,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0143,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.014400000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0145,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0146,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.014700000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0148,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0149,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.015000000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0151,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0152,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.015300000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0154,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0155,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.015600000000000001,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.015700000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0158,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0159,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.016,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0161,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0162,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.016300000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0164,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0165,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0166,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0167,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.016800000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.016900000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.017,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0171,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0172,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0173,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.017400000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0175,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0176,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0177,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0178,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0179,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.018000000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0181,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0182,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0183,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0184,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.018500000000000003,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.018600000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0187,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0188,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0189,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.019,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.019100000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.019200000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0193,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0194,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0195,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0196,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.019700000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0198,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0199,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.02,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0201,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.020200000000000003,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.020300000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0204,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0205,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0206,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0207,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.020800000000000003,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.020900000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.021,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0211,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0212,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0213,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.021400000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.021500000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0216,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0217,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0218,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0219,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.022000000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0221,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0222,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0223,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0224,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.022500000000000003,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.022600000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0227,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0228,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0229,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.023,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.023100000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.023200000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0233,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0234,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0235,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0236,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.023700000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0238,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0239,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.024,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0241,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.024200000000000003,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.024300000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0244,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0245,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0246,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0247,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.024800000000000003,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.024900000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.025,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0251,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0252,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0253,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.025400000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.025500000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0256,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0257,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0258,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.025900000000000003,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.026000000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0261,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0262,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0263,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0264,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.026500000000000003,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.026600000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0267,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0268,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0269,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.027,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.027100000000000003,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.027200000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0273,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0274,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0275,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.027600000000000003,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.027700000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.027800000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0279,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.028,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0281,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.028200000000000003,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.028300000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0284,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0285,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0286,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0287,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.028800000000000003,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.028900000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.029,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0291,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0292,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.029300000000000003,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.029400000000000003,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.029500000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0296,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0297,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0298,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.029900000000000003,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.030000000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.030100000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0302,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0303,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0304,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.030500000000000003,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.030600000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0307,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0308,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0309,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.031,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.031100000000000003,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.031200000000000002,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0313,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.031400000000000004,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0315,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0316,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0317,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0318,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.031900000000000005,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.032,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.032100000000000004,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0322,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0323,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0324,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0325,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.032600000000000004,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0327,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0328,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0329,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.033,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.033100000000000004,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0332,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0333,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0334,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0335,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.033600000000000005,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0337,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.033800000000000004,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0339,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.034,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0341,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0342,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.034300000000000004,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0344,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0345,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0346,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0347,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.034800000000000005,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0349,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.035,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0351,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0352,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.035300000000000005,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0354,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.035500000000000004,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0356,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0357,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0358,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0359,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.036000000000000004,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0361,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0362,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0363,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0364,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.036500000000000005,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0366,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0367,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0368,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0369,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.037000000000000005,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0371,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.037200000000000004,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0373,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0374,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0375,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0376,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.037700000000000004,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0378,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0379,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.038,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0381,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.038200000000000005,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0383,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.038400000000000004,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0385,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0386,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.038700000000000005,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0388,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.038900000000000004,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.039,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0391,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0392,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0393,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.039400000000000004,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0395,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0396,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0397,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0398,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.039900000000000005,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.04,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.040100000000000004,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0402,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0403,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.040400000000000005,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0405,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.040600000000000004,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0407,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0408,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0409,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.041,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.041100000000000005,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0412,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0413,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0414,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0415,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.041600000000000005,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0417,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.041800000000000004,-10.067419052124023,-10.067419052124023,-10.067419052124023
0.0419,-10.067419052124023,-10.067419052124023,-10.067419052124023
